Class,ALT,L8 NDWI med,L8 NIR mean,L8 Temp max,L8 Temp mean,L8 Temp min,TPI,Elevation,Slope
Deep,1.00937,0.258895359,0.40569905,303.5765365,278.5955271,208.9486528,-0.4223175,238.24973,0.6128816
Deep,1.00938,0.150049143,0.369912292,305.3128906,275.6864902,156.5640783,-0.8685608,186.52303,0.5856479
Deep,1.00938,0.255541485,0.300218125,310.0536844,280.7226934,225.9806464,-1.0343323,128.35577,2.4451618
Deep,1.00942,0.216345152,0.358189156,304.1029116,277.9304061,226.756537,-2.8346252,405.27637,7.611205
Deep,1.00943,0.142126257,0.292480515,302.3152871,281.3204008,167.5530126,-0.037826538,131.65251,1.6412772
Deep,1.00956,0.301168558,0.323935612,303.3441111,279.5823151,158.7857913,-0.18817139,134.26753,4.099094
Deep,1.00959,0.232216387,0.257951484,307.5619478,282.3694314,219.746178,0.8690033,214.76497,3.2683463
Deep,1.00962,0.233750956,0.384190234,303.9798628,278.0457429,216.6904681,-22.39093,527.58716,23.254707
Deep,1.00965,0.149192574,0.369146016,310.8705912,275.1812285,221.3355573,-1.1682434,201.49051,1.3765355
Deep,1.00967,0.208080038,0.228305,304.003789,284.7898556,217.9551355,1.5439453,142.52141,9.199756
Deep,1.00967,0.07774973,0.348187705,312.5830192,279.2089676,218.6421575,-1.3743591,269.81326,6.073614
Deep,1.0097,0.252430044,0.244370781,307.5380217,282.4307421,230.3796382,1.0191345,198.15231,3.7541854
Deep,1.00972,0.208528766,0.37321873,305.9383883,277.0772242,199.0261407,0.1473465,122.51237,3.4787233
Deep,1.00975,0.206778725,0.425293878,305.887118,275.0366275,208.4051876,0.22987366,174.30312,2.1522655
Deep,1.00977,0.138019544,0.273166667,303.8568141,286.5593542,217.9995697,0.14239502,141.87756,0.74505484
Deep,1.00978,0.228741614,0.362987911,299.6163635,275.6671448,228.9348297,0.006710053,41.75654,0.6053292
Deep,1.00979,0.127207675,0.363556641,312.1728568,273.824595,178.7060118,-0.7048645,246.5213,1.5192413
Deep,1.00979,0.10136925,0.307493768,306.6698446,281.6011447,231.3537739,-2.588005,109.714035,1.3623219
Deep,1.0098,0.086962972,0.371979167,314.257849,283.0659306,213.6245041,-2.6697083,214.85263,0.88746285
Deep,1.00982,0.106370044,0.368119795,308.5941898,278.2838048,224.2887265,-1.569458,268.08124,9.892151
Deep,1.00985,0.13366874,0.407025833,307.5653658,269.1201605,170.7386072,8.600662,148.61548,0.72827697
Deep,1.00988,0.289784768,0.25610152,303.2689147,288.5674075,257.7135441,-0.34431458,141.95946,0.9839217
Deep,1.00995,0.204254973,0.358460517,309.2265235,285.4816565,251.7593533,-0.49656677,233.27173,1.1783439
Deep,1.01,0.21077014,0.438125714,306.5912301,272.0469064,206.1014421,0.14961243,147.07796,1.3720292
Deep,1.01002,0.207593674,0.503056875,305.6239305,265.3590334,150.0014799,6.479065,658.6704,0.6386339
Deep,1.01014,0.164704246,0.289991633,304.1200017,285.6133765,234.6897614,0.7567291,141.44809,4.778842
Deep,1.01015,0.249429895,0.530686875,303.2005543,271.2149562,189.9171174,5.8927307,421.62927,5.467221
Deep,1.01016,0.222158388,0.478463304,303.8773222,273.776285,150.0014799,-0.18851471,75.607315,1.216415
Deep,1.01025,0.243766236,0.270990882,302.134132,285.6651064,236.7679176,0.81178284,140.31062,0.4561179
Deep,1.01025,0.214846493,0.391120357,306.0751091,272.048999,209.7313794,0.096069336,125.02001,2.0139308
Deep,1.01025,0.291525818,0.472204949,304.5404181,274.6003766,203.5823614,-0.7506943,91.23253,3.601884
Deep,1.01026,0.146038669,0.2838625,303.7850357,286.3791314,218.895091,0.10647583,141.78766,0.18639596
Deep,1.0103,0.217227827,0.315720244,301.5564867,279.927923,174.5907157,-3.5018158,133.34232,9.09565
Deep,1.0103,0.185990014,0.428179583,303.6756591,272.6879415,150.0014799,-0.81326294,234.20392,2.081926
Deep,1.01032,0.218917064,0.502664531,295.7958069,274.1764221,247.7051544,4.3909607,343.8862,9.637541
Deep,1.01034,0.221955259,0.297636071,303.3577832,280.4915084,150.0014799,-0.45106506,130.33458,0.44482175
Deep,1.01042,0.220785422,0.3694238,303.658569,275.3689846,150.0014799,-4.157364,201.21152,1.6012896
Deep,1.01045,0.0446762,0.324321471,313.9604812,285.6851454,235.1922103,-2.210083,173.581,1.2061712
Deep,1.01045,0.113973765,0.248830938,310.4365026,283.7954934,219.8931528,0.25912476,224.18625,0.88451344
Deep,1.01047,0.238420928,0.388581378,301.3650775,277.7794839,151.4165401,-1.4585571,131.98227,1.2401848
Deep,1.0105,0.157667162,0.261925049,303.8157979,288.0001502,242.7767967,0.07218933,142.2065,1.7206031
Deep,1.01061,0.244477882,0.27836745,304.9129823,282.6474531,203.5550172,0.021270752,144.0639,1.11388
Deep,1.01062,0.129867251,0.262452941,303.4090535,289.0753521,255.2081355,-0.012359619,142.32503,0.2790936
Deep,1.01069,0.198257379,0.470224398,307.3807927,276.297129,223.4205495,-0.33738136,15.827665,1.7753835
Deep,1.01074,0.23734909,0.358806638,307.4423171,284.0595833,231.2956675,-0.38452148,516.63086,2.5533335
Deep,1.01078,0.201449123,0.520666019,300.7884216,274.2091675,239.6713562,15.252563,368.75748,6.2656775
Deep,1.01084,0.144008895,0.3725863,304.2635585,279.5615963,211.1737838,-0.028884888,233.82855,0.29591534
Deep,1.01088,0.231998003,0.355283793,308.3378383,286.8907057,246.7006837,0.019973755,210.40714,0.28171426
Deep,1.01095,0.181124286,0.373319563,305.3299807,277.0670787,194.965533,-0.49450684,118.109535,0.40017605
Deep,1.011,0.158228428,0.402746719,309.8007509,274.254411,229.5695674,-1.9928894,207.85397,7.034832
Deep,1.01109,0.126077899,0.333097278,311.6088835,277.5260591,199.8977358,-0.19268799,199.54758,1.3101822
Deep,1.01109,0.254364792,0.472056786,304.9847607,274.0128608,150.0014799,1.2401199,77.27201,2.6512394
Deep,1.01118,0.216812868,0.425998214,305.5760782,275.5378906,211.1430216,-0.4421997,164.60382,0.7686698
Deep,1.01119,0.042139895,0.35982451,317.6211807,287.0638138,224.9108062,-1.2793427,178.30826,0.3403078
Deep,1.0112,0.130330552,0.353317131,306.1297974,277.8842327,234.8640804,-0.16635132,77.070465,0.5433816
Deep,1.01121,0.190726531,0.420763,304.8138597,276.1464288,150.0014799,-0.15267944,236.12852,0.3117962
Deep,1.01134,0.16850844,0.297380833,303.6414789,285.3945345,203.6267956,0.011123657,142.29094,0.8913704
Deep,1.01134,0.195638302,0.556613516,302.7835558,264.2943008,194.0050693,-1.3076172,183.54266,4.2627563
Deep,1.01142,0.099616062,0.351465357,303.2962588,282.8558482,235.0828337,-0.58255005,418.3023,2.652415
Deep,1.01144,0.168750105,0.336745,309.5068012,285.8391342,240.8695416,-0.31314087,269.90314,1.5359125
Deep,1.01152,0.175051884,0.348285269,304.86513,283.9730349,175.5033271,-1.4932556,133.53653,1.5189233
Deep,1.01162,0.14649278,0.390604637,305.880282,283.5290222,222.2310785,-0.34924316,397.1116,1.5598093
Deep,1.01168,0.107578721,0.326216429,303.3509472,282.9601792,235.9749369,-0.50289917,363.8144,1.1636332
Deep,1.01169,0.313289985,0.374528382,302.3528853,282.9875233,234.8572444,-0.56307983,135.29578,4.165411
Deep,1.01173,0.199214085,0.517153125,304.6224506,266.2685375,150.0014799,22.386047,668,21.815762
Deep,1.01179,0.216711383,0.319257292,304.8822201,284.358833,238.377805,-0.65408325,504.0552,2.48811
Deep,1.01186,0.202548779,0.298578793,308.5805178,284.5531337,224.4391194,-1.0444641,276.66696,0.23275308
Deep,1.01193,0.248691489,0.330403993,300.250803,274.0854518,150.0014799,-0.23075867,234.03905,1.2939371
Deep,1.01201,0.253911629,0.27520569,307.8422254,284.1945951,249.4795339,-2.1442108,222.86702,4.7928643
Deep,1.01211,0.323601796,0.330761324,300.9514971,281.4277669,171.4051211,-1.1361313,126.99099,1.0440555
Deep,1.01214,0.225902727,0.485457798,305.039449,270.9442113,214.4755911,5.7615967,362.43964,4.0525527
Deep,1.01218,0.249403932,0.352537586,306.9637943,280.132573,222.5968066,-0.8005066,282.24948,1.4274167
Deep,1.01219,0.215763425,0.384925887,309.2709578,280.8048052,227.8503034,-0.2819214,527.9159,1.2538776
Deep,1.01225,0.113908362,0.3902875,305.1659158,278.9134571,215.0053842,-0.72628784,188.7089,0.33101857
Deep,1.01227,0.234476248,0.432511458,304.3660991,274.0030441,202.2083173,0.07221222,77.744316,0.46099907
Deep,1.01229,0.284056401,0.528356875,300.5994411,270.877349,195.7448415,-12.421753,771.4517,24.508722
Deep,1.01234,0.21682876,0.376333347,298.6443336,275.1914446,233.6814455,-3.8914032,40.33704,10.08433
Deep,1.0124,0.208759676,0.2929375,302.807482,283.7518577,156.2462024,-1.048996,139.18353,1.4429655
Deep,1.01242,0.202968869,0.502392778,307.2748341,275.7762607,231.7878624,0.5681534,84.74576,1.8570168
Deep,1.01245,0.370253993,0.440969191,302.2093285,280.6229237,150.0014799,-2.7319794,131.55307,25.177792
Deep,1.01246,0.072364835,0.397611667,315.5908768,279.4902674,205.1649046,0.084991455,198.12436,2.8263524
Deep,1.0125,0.196306802,0.28955335,304.3900252,285.4485205,234.8640804,0.028747559,145.76144,0.32850045
Deep,1.01255,0.146637075,0.280179397,309.1103109,286.1221227,245.1147224,-0.46037292,163.71066,1.1581274
Deep,1.0126,0.214231897,0.412608333,309.5478174,280.0418116,214.3764685,-1.4464264,226.58897,0.7606309
Deep,1.01269,0.170837874,0.3431426,309.4897111,285.5929661,220.5323226,-0.006347656,150.22314,0.48670828
Deep,1.01274,0.127523175,0.275258929,302.3904835,281.3144142,150.0014799,-1.3335114,128.63678,0.9379648
Deep,1.01278,0.133056434,0.276988333,303.316767,286.3686702,218.0029878,0.23291016,141.9984,0.41627234
Deep,1.01279,0.133786463,0.330079687,305.9964946,282.3754129,214.1953135,-0.84721375,184.78058,0.19419241
Deep,1.0128,0.211654894,0.366141927,302.9988911,278.835626,150.0014799,-1.170517,250.15552,1.3682473
Deep,1.01291,0.33090819,0.414516618,300.7327438,281.071388,171.8118655,0.11312866,129.45357,1.4851578
Deep,1.01298,0.218530942,0.4936675,307.2303999,271.2615655,172.5193956,0.9379883,767.3455,7.006508
Deep,1.01307,0.161365425,0.281506453,304.513074,288.4711138,261.1828344,-0.07701111,141.92776,0.3124416
Deep,1.01311,0.245206152,0.323606992,307.3876288,282.2055692,241.5292194,-0.4451599,342.7926,0.36034492
Deep,1.01313,0.086247491,0.343129231,314.5723068,277.0769561,150.0014799,-0.8852539,204.18854,0.4425172
Deep,1.01318,0.009481071,0.35357734,303.6824951,280.6488219,224.8424458,-1.0322876,439.4348,0.56257117
Deep,1.01322,0.259511261,0.287057154,308.5053213,285.6836225,216.673378,0.4713745,180.09265,1.2344693
Deep,1.0133,0.232625107,0.40788145,302.0486815,276.0574422,203.1892891,-0.11451721,207.36972,2.0349033
Deep,1.01335,0.164375601,0.3782502,304.7386633,274.6713667,150.0014799,0.08404541,210.60518,1.852539
Deep,1.0134,0.052915767,0.365721567,313.1435745,280.28788,191.386866,-1.7098694,257.04993,0.8848081
Deep,1.0134,0.22729295,0.486858125,305.0975554,271.0459972,183.9868527,7.3778076,654,15.9875
Deep,1.01341,0.192942952,0.356456198,301.4983803,274.3021921,162.5421952,0.046798706,180.43665,0.15053724
Deep,1.01352,0.328598402,0.325245259,303.6141347,282.9634008,226.3634647,-0.27372742,185.49104,0.19137448
Deep,1.01353,0.17485676,0.33662125,301.7068795,277.0857065,176.4740448,8.361908,195.68842,1.4504946
Deep,1.01353,0.231833906,0.530421875,304.9881787,266.7834932,186.7383588,4.602539,698.8133,2.7690618
Deep,1.01357,0.317617051,0.383308846,300.589187,283.4589647,185.1489795,0.49264526,134.99695,0.49220946
Deep,1.01368,0.152493839,0.283109569,308.2079536,284.7849697,202.8953394,-3.4174805,287.13434,0.9798826
Deep,1.01373,0.357104473,0.349669439,301.1360702,278.9079886,150.0014799,-1.7545166,130.38002,0.45162332
Deep,1.01374,0.041040267,0.324923438,307.6303082,282.9025357,197.030017,0.6489868,191.60408,0.9614198
Deep,1.01376,0.181682291,0.3340126,307.0594989,285.4453759,235.0657436,-0.21836853,151.08162,0.48933312
Deep,1.0138,0.254842462,0.48084875,304.014043,269.6591356,151.9565873,-11.588318,610,15.0367365
Deep,1.01382,0.34924297,0.357657941,302.4246637,286.0277516,235.8006179,1.6177063,139.9716,4.0865707
Deep,1.01382,0.207593648,0.517775,306.3041164,265.8320408,150.0014799,16.212952,654,4.0505514
Deep,1.01401,0.243174738,0.3395325,304.171272,286.3791314,220.1734305,-0.30090332,142.39929,0.26937452
Deep,1.01409,0.283377047,0.42304701,304.5916884,288.1914253,250.8467419,-0.18785095,137.06845,0.67583245
Deep,1.0141,0.184331848,0.351038984,313.8579406,274.6102056,215.1694492,-1.1024323,245.18391,1.5969752
Deep,1.01418,0.11876998,0.401660968,307.2679981,276.3176065,198.0280789,-0.59465027,170.22081,0.059784155
Deep,1.01418,0.178529799,0.466986571,302.4827701,268.9826584,202.8816673,-0.7474823,75.04854,1.5171757
Deep,1.01418,0.195918271,0.501401875,308.4950673,268.6254953,178.6103073,0.83361816,713.06775,7.338311
Deep,1.01423,0.193093392,0.357230858,308.8129431,279.7619668,195.2423926,-1.561554,138.0347,0.54508847
Deep,1.01429,0.110074561,0.282429063,311.2021391,282.9136443,214.6396561,0.16934204,110.62267,0.6727747
Deep,1.01432,0.246149375,0.582399226,304.5404181,270.3560677,215.2275555,-0.449646,549.8992,7.1881
Deep,1.01434,0.306731762,0.452755098,303.9627727,288.180434,254.5963099,-1.0983124,138.5316,0.575689
Deep,1.0144,-0.007592987,0.320881814,313.4682864,284.2121128,219.4829904,1.1884918,182.88968,2.0212805
Deep,1.01442,0.215626641,0.39711355,306.8920159,279.2541796,190.1632149,0.2538147,234.2387,1.3187289
Deep,1.01442,0.184404544,0.338714687,308.454051,281.446566,210.7362772,-0.37950134,254.96725,1.7533506
Deep,1.01444,-0.064276588,0.341523333,313.4887945,282.688602,210.2645905,-0.7187195,223.88937,10.005853
Deep,1.01444,0.215886815,0.4417025,300.6302032,274.3012988,150.0014799,-1.7022095,227.52211,1.426354
Deep,1.01446,0.149806604,0.298016912,303.2005543,285.6265029,237.3763251,-0.18247986,140.27959,0.64511925
Deep,1.01455,0.235480109,0.397997351,305.2376942,276.7497219,177.6259175,-1.6098633,201.70149,3.3427029
Deep,1.01456,0.160630586,0.411005312,303.8157979,275.5030565,150.0014799,-2.9136353,258.85153,2.7120917
Deep,1.01459,0.133467634,0.344318923,303.7987078,282.6022511,173.4661872,-0.27474976,136.93303,0.45286652
Deep,1.01459,0.134193521,0.372132344,306.2118299,274.2702194,228.3937686,-0.11885071,194.87917,0.44955987
Deep,1.01468,0.14542252,0.334321192,310.0981186,283.1081707,213.7167907,-0.54566956,180.97287,0.94832015
Deep,1.01475,0.212837237,0.356152394,307.4935874,280.3429455,219.1992948,-0.39045715,130.21489,0.4147116
Deep,1.01476,0.160591051,0.3904657,303.6380608,275.4397376,150.0014799,-2.3142853,235.59027,1.9577625
Deep,1.01477,0.333231297,0.327509057,301.7273877,277.6810006,227.8981557,-7.3059444,19.178692,4.733899
Deep,1.01479,0.08333706,0.32206,313.9912434,283.6170422,200.957322,-1.9117737,168.28003,0.6818136
Deep,1.01486,0.252803693,0.344705574,307.3431945,282.6658186,244.9062232,-8.085449,431.45517,3.7128503
Deep,1.01488,0.185936673,0.2735874,306.9808844,283.5413337,150.0014799,-0.35154724,161.79778,0.42196175
Deep,1.01489,0.282590669,0.335639923,300.1516804,282.5710157,191.7936104,-0.057785034,135.70808,0.309185
Deep,1.01492,0.134203567,0.362905234,312.3676839,274.0524274,225.9738104,0.052505493,181.93147,0.8742882
Deep,1.01497,0.265450043,0.470432813,301.5599047,266.9910117,208.128328,-0.68465424,119.48905,0.76604354
Deep,1.01502,0.16830178,0.3834301,303.7030032,273.8025061,150.0014799,-0.46896362,217.67537,1.353624
Deep,1.01507,0.186742402,0.3466164,301.1360702,274.1821114,150.0014799,-0.43423462,209.94751,3.223744
Deep,1.01513,0.173390981,0.505694688,304.8890562,266.9435867,203.2986657,-0.23036194,133.58466,1.5806534
Deep,1.01514,-0.095800241,0.320897451,316.999101,286.3224385,207.6771493,-0.7586975,209.85938,6.4488797
Deep,1.01519,0.201555915,0.339688615,304.7625894,279.0014808,232.2151149,-3.1410675,106.35255,4.1268115
Deep,1.0152,0.130369057,0.395145294,304.6258686,273.2313549,212.5922621,-2.3055687,60.569286,4.4773483
Deep,1.01522,0.331181031,0.346375051,301.963231,280.650551,150.0014799,0.55722046,133.28969,4.078722
Deep,1.01522,0.158810772,0.3783096,304.6190326,275.1928882,197.706785,-0.7749634,236.42278,1.8088417
Deep,1.01527,0.233101971,0.42096375,300.2678931,273.7818612,194.7023454,0.10548401,206.22815,2.7493815
Deep,1.01532,0.177722941,0.423907382,306.2562642,272.4036311,167.9460849,0.1327858,35.25506,1.1796232
Deep,1.01539,0.030707554,0.326735,311.4550726,281.3245539,213.1972516,-2.6397095,259.6661,2.9686005
Deep,1.01541,0.179556061,0.359497041,303.0809236,280.7603462,156.6768729,0.27435303,129.67781,0.08192958
Deep,1.01549,0.232692473,0.41221201,309.4418588,287.8380288,236.6961391,-0.682312,140.83315,5.159467
Deep,1.01551,0.121805504,0.278204138,308.6557142,284.8367114,222.9317726,0.4190979,277.1123,0.48196927
Deep,1.01557,0.136364863,0.280536122,303.8909943,287.31283,250.3682191,-2.4547272,140.56578,1.8922815
Deep,1.01558,0.235761375,0.497738953,296.6187134,273.1623535,238.8322906,3.2036285,125.44033,5.373953
Deep,1.01566,0.265918027,0.301340172,307.8388074,286.6278718,246.5126926,-0.253479,210.13141,0.40773204
Deep,1.01567,0.214391736,0.292789216,303.2962588,285.5194049,234.0847719,0.059051514,140.19751,1.2431229
Deep,1.01578,0.255584628,0.547553125,306.4613454,270.7043506,192.3883459,1.8242798,520.0097,3.2924511
Deep,1.0158,0.228430259,0.426789541,302.3460493,276.1322076,237.5438081,2.881775,54.910934,0.1533513
Deep,1.01588,0.217019028,0.510302738,303.5150121,271.6689943,229.149151,10.242615,447.06015,5.315503
Deep,1.01592,0.229283254,0.535175,307.8798237,272.7863909,195.8644722,7.43573,964.3248,22.058563
Deep,1.01594,0.202181441,0.502710556,298.6959229,274.6792297,245.5068817,-2.0106812,339.36847,4.937288
Deep,1.01595,0.191821964,0.34282855,302.1922384,278.0979318,213.8876917,0.4811554,236.5784,1.321561
Deep,1.01609,0.198187766,0.319728846,301.5393966,283.8107578,189.9649697,-0.23782349,134.30943,0.8870967
Deep,1.0161,0.150269613,0.374411809,307.9926183,281.1201451,231.2717414,-1.3672485,207.91852,0.80008036
Deep,1.01618,0.223035179,0.27688,304.2020341,285.3382925,217.1416467,-0.8527069,142.60559,1.4695424
Deep,1.01619,0.152930892,0.371436708,305.0599572,281.6123969,236.3064849,-1.1706848,405.22662,0.46154484
Deep,1.01629,0.240252732,0.323640969,303.1971363,286.1781171,233.5173805,0.13493347,138.83743,2.3161793
Deep,1.01633,0.052293441,0.368281667,313.2768772,282.2597958,208.5384904,-4.2218933,221.73013,0.55758935
Deep,1.01638,0.307511616,0.389947346,301.3411514,284.2694561,188.1500011,0.23480225,131.6583,0.37246558
Deep,1.0165,0.161900944,0.313161,302.7767198,280.1239763,210.6439907,0.91485596,236.28175,5.064423
Deep,1.01655,0.137298664,0.411685426,306.905688,281.7509516,202.8679952,1.0758362,424.40607,1.0662053
Deep,1.01656,0.192081832,0.397996094,311.0961805,275.0578594,229.1149708,-0.9135132,183.57275,0.3436619
Deep,1.01658,0.161341082,0.349725377,301.8615112,276.8260498,232.2718506,0.06645584,38.86081,0.08977952
Deep,1.01668,0.20476202,0.334525115,301.2967171,281.6005609,173.6917765,-2.8722534,136.11142,0.5753475
Deep,1.01672,0.166428522,0.371292305,304.6771389,278.8459334,204.5770052,-0.044273376,107.06334,0.46403044
Deep,1.01679,0.077036242,0.358557766,300.6165312,278.6992415,228.3322442,-0.4677124,443.4397,1.4759792
Deep,1.01682,0.211012295,0.3487031,308.6488782,279.1152029,171.9554223,-0.22341919,244.18687,0.96875644
Deep,1.01697,0.174045839,0.440607979,307.3397765,270.6554789,173.9105298,1.5034294,36.491394,0.53535676
Deep,1.017,0.210789724,0.335624597,312.8051905,282.3687147,211.3310127,0.5956421,523.60284,0.8105932
Deep,1.01704,0.174417255,0.317267385,302.2332546,281.7280268,176.3304879,-0.52233887,136.25885,10.547035
Deep,1.01706,0.151160831,0.271533192,306.6254103,282.7862984,218.0816022,0.22572327,224.67157,13.383053
Deep,1.01707,0.159653849,0.532206852,302.7649841,273.6558533,239.4775848,-3.806427,485.2079,19.47528
Deep,1.01708,0.140887081,0.2790375,303.5355202,287.5373223,243.4706548,-0.03794861,142.11705,0.1013989
Deep,1.01718,0.057931476,0.303842167,307.599546,281.4784675,237.9539705,-0.2980194,84.426384,0.25123602
Deep,1.0172,0.244444537,0.332919115,302.7117774,280.1738268,212.5375738,4.408539,241.64671,2.916899
Deep,1.01724,0.262254191,0.310345,309.7734067,283.4787799,197.4914497,-2.743164,165.56795,2.6182008
Deep,1.01724,0.170464246,0.368505808,304.9915968,280.2886197,227.5871158,-0.4973297,220.47273,0.35655192
Deep,1.01728,0.231123396,0.410436223,300.8387025,268.4610353,201.9314577,-0.99199677,80.20787,0.6051382
Deep,1.01732,0.20921232,0.335764731,304.4481316,279.7299575,211.2865785,0.40631104,239.25822,2.5640867
Deep,1.01737,0.249973966,0.505564375,303.0057271,269.5852598,157.8253276,3.6799927,565,7.6499233
Deep,1.01738,0.020924203,0.345274365,305.4154312,282.9530176,234.4163198,-0.47314453,400.60706,0.7280592
Deep,1.01738,-0.034720933,0.246931897,316.1890303,288.1432333,208.302647,-0.72198486,291.01404,0.48070475
Deep,1.0174,0.221579161,0.378060645,309.3598263,279.7384932,237.1712439,-3.0865479,516.6855,2.539936
Deep,1.01744,0.060865957,0.413764167,317.002519,281.6865006,209.5707324,-0.63053894,189.28821,1.3442116
Deep,1.01745,0.149309402,0.370886038,301.9119607,279.8511657,164.8083425,-1.0008698,135.87654,0.26674306
Deep,1.01747,0.138895766,0.400184906,310.3783963,282.9200873,241.6693582,-0.19011688,103.09133,0.6360396
Deep,1.01751,0.154532396,0.371558226,309.5580715,281.9400288,242.9340256,-1.4277344,518.43945,0.7497675
Deep,1.01752,0.19462758,0.357709362,310.9389516,277.7207424,150.0014799,-2.801773,123.16329,1.1804812
Deep,1.01753,0.103161061,0.323929389,311.1679589,280.1732016,233.261029,-2.6264648,235.06223,4.19109
Deep,1.0176,0.2124597,0.512575625,301.7376417,271.05998,189.8214129,2.6266785,361,3.6233184
Deep,1.01772,0.215867921,0.383083731,301.8880346,274.6158571,150.0014799,-0.016860962,230.10522,0.29399493
Deep,1.0178,0.164232136,0.293075344,307.6576524,282.1619576,190.867327,-2.4268417,112.76277,6.373988
Deep,1.0178,0.252600488,0.5183375,304.1405098,270.3318641,191.9132411,8.657593,504.8047,5.314533
Deep,1.0179,0.2812532,0.387835188,301.5359785,279.9242653,164.7570722,1.7905884,132.58902,3.3624127
Deep,1.01791,0.179083088,0.311221071,303.6107167,285.2718535,224.8971341,-3.13031,141.5376,7.478992
Deep,1.01793,0.20296809,0.300009044,304.8412039,284.8903217,232.0066157,-3.939804,144.00848,1.2037635
Deep,1.01796,0.086614665,0.37144945,310.6347478,276.4991188,150.0014799,-0.6530762,209.1094,0.93147117
Deep,1.01799,0.194146413,0.280907308,309.8998735,286.7950048,216.1230768,-0.4264984,177.64256,1.0285267
Deep,1.018,0.229658855,0.4063541,300.2952373,275.5232741,204.1463347,0.3383026,207.75662,0.59263694
Deep,1.01804,0.188481339,0.384896442,305.6649467,275.3840502,194.8629924,-1.0220184,204.04791,2.283859
Deep,1.01805,0.131787683,0.286177241,311.7456043,286.5256848,205.3870759,-0.3067932,292.2456,7.5711975
Deep,1.01806,0.07847406,0.399478846,303.843142,274.7015636,154.3150211,-0.18267822,210.34155,0.4703008
Deep,1.01807,0.131105356,0.364557857,309.0898027,277.076583,205.5921571,-0.19262695,247.72664,0.36351007
Deep,1.01812,0.188429728,0.326865778,308.3275843,282.865538,150.0014799,0.07197571,166.93784,0.5956823
Deep,1.01814,0.254665035,0.303687917,302.1648942,284.3275943,208.4598759,-0.21302795,141.59097,1.6177963
Deep,1.01815,0.071122153,0.323832172,315.1670423,282.108177,218.901927,-0.17764282,287.10788,6.3042603
Deep,1.01823,0.091408848,0.333838684,307.9686922,280.2548014,236.836278,-0.5307007,64.77378,0.54524875
Deep,1.01827,0.230048378,0.45586375,305.3402348,272.025493,196.4284455,2.737793,676,27.56288
Deep,1.01831,0.240572911,0.321326667,304.2157062,285.3133306,217.2681135,-0.049591064,142.80785,0.60937667
Deep,1.01835,-0.114566389,0.323325539,316.6026107,287.4708262,233.9685592,0.78474426,191.10782,4.995701
Deep,1.01839,0.33639278,0.334089902,302.4178277,285.4621028,213.1391453,1.3885345,136.71399,0.5606215
Deep,1.01839,0.041557462,0.379259098,317.4844599,275.7591768,188.2764678,-0.26037598,292.8319,1.8183659
Deep,1.01841,0.116076382,0.360319153,306.0819451,282.1834249,230.0446722,0.13467407,381.12372,1.2255403
Deep,1.01841,0.219976834,0.504101852,298.8758545,273.4945068,242.3409424,0.84439087,388.73523,7.401759
Deep,1.01846,0.157235303,0.393334375,304.1541819,276.1040454,229.9831479,-2.4006882,65.83034,0.7905654
Deep,1.01851,0.064355793,0.335381379,306.915942,284.3362662,200.2976442,-0.26739502,285.9799,0.2581983
Deep,1.01856,0.139774176,0.360446563,303.5697004,276.7666557,209.3143809,-0.3461151,175.37245,2.3112228
Deep,1.01857,0.114911665,0.401113047,312.9282392,274.4998676,230.7898006,-0.54756165,182.4355,0.80721533
Deep,1.01858,-0.017377567,0.313896167,316.7461675,280.0295688,201.7947369,-0.017211914,213.14653,0.7721368
Deep,1.01858,0.142902593,0.356059467,314.3638076,273.2529277,150.0014799,0.20533371,49.159122,0.74837005
Deep,1.01859,0.230453529,0.3307797,304.0550593,280.4910243,150.0014799,0.24459839,158.37851,0.7607689
Deep,1.01859,0.09835493,0.358467295,310.2690196,279.231661,230.7966366,-1.3070068,56.05041,0.44740883
Deep,1.01862,0.12178378,0.380431716,314.9175268,282.8142766,177.9164492,-1.7308044,175.45805,2.0807407
Deep,1.01866,0.111775611,0.368588125,307.2748341,278.8059125,237.181498,-1.5478668,84.93266,0.3139528
Deep,1.01867,0.158127851,0.349301923,303.327021,280.1998563,215.2719898,-0.64437866,234.7795,3.109619
Deep,1.0187,0.107376126,0.357123019,312.2241271,281.294851,229.7678126,-1.1908188,34.45467,1.3736415
Deep,1.01872,0.246109853,0.523838125,305.0462851,272.5218827,194.9142627,1.3994141,693.0164,9.91884
Deep,1.01873,0.127986471,0.421315625,304.861712,270.5412178,169.1389738,34.194763,704.64087,22.736334
Deep,1.01875,0.136560867,0.382678594,304.171272,275.6227584,205.1170524,0.25416565,182.44832,2.5166485
Deep,1.01877,0.158411566,0.356053667,306.2562642,280.3387857,236.1116577,-0.27185822,93.75691,0.9891702
Deep,1.01878,0.209194855,0.375362192,303.0740875,281.3634029,226.5753819,0.11753845,220.9383,0.31233478
Deep,1.01882,0.233612072,0.464238437,303.1116858,266.3419084,208.6307769,1.1614532,100.54854,0.601737
Deep,1.01888,0.294474779,0.375508676,301.3377334,280.0887073,155.152436,-2.9291534,127.41402,0.6663334
Deep,1.01888,0.176799249,0.427662426,305.7777414,271.7211933,197.1223036,-0.0989151,53.95483,1.6146023
Deep,1.01891,0.169653434,0.369161343,309.4555309,275.2356921,195.9191605,-5.6429443,140.18736,1.4588114
